Node,Feature,Threshold,Left_Child,Right_Child,Prediction
113,-1,0,0,0,0
114,-1,0,0,0,0
115,02,48.5,117,118,-1
116,-1,0,0,0,0
117,02,43.5,141,142,-1
118,-1,0,0,0,0
119,04,621.0,121,122,-1
120,05,1.0848045349121094e-05,123,124,-1
121,-1,0,0,0,0
122,-1,0,0,0,0
123,04,500.5,125,126,-1
124,04,619.0,127,128,-1
125,-1,0,0,0,0
126,-1,0,0,0,0
127,-1,0,0,0,0
128,-1,0,0,0,0
129,-1,0,0,0,0
130,-1,0,0,0,0
131,-1,0,0,0,0
132,-1,0,0,0,0
133,-1,0,0,0,0
134,-1,0,0,0,0
135,-1,0,0,0,0
136,-1,0,0,0,0
137,-1,0,0,0,1
138,02,45.5,139,140,-1
139,-1,0,0,0,1
140,-1,0,0,0,1
141,04,756.5,143,144,-1
142,-1,0,0,0,0
143,-1,0,0,0,0
144,-1,0,0,0,0
145,-1,0,0,0,0
146,-1,0,0,0,0
147,-1,0,0,0,0
148,-1,0,0,0,0
149,04,230.0,151,152,-1
150,-1,0,0,0,0
151,-1,0,0,0,0
152,-1,0,0,0,0
153,-1,0,0,0,0
154,05,0.000886082649230957,155,156,-1
155,-1,0,0,0,0
156,-1,0,0,0,0
157,04,925.0,183,184,-1
158,04,955.0,159,160,-1
159,01,13.0,163,164,-1
160,00,195.0,161,162,-1
161,-1,0,0,0,0
162,-1,0,0,0,0
163,04,508.0,165,166,-1
164,04,724.0,167,168,-1
165,-1,0,0,0,0
166,-1,0,0,0,0
167,-1,0,0,0,0
168,-1,0,0,0,0
169,-1,0,0,0,0
170,05,0.00106048583984375,171,172,-1
171,-1,0,0,0,0
172,-1,0,0,0,0
173,-1,0,0,0,0
174,03,0.5,175,176,-1
175,00,708.5,177,178,-1
176,03,4.5,181,182,-1
177,-1,0,0,0,0
178,05,0.0010582208633422852,179,180,-1
179,-1,0,0,0,0
180,-1,0,0,0,0
181,-1,0,0,0,0
182,-1,0,0,0,0
183,-1,0,0,0,0
184,01,15.0,185,186,-1
185,-1,0,0,0,0
186,-1,0,0,0,0
187,-1,0,0,0,1
188,-1,0,0,0,1
